emp_no,first_name,last_name,birth_date,from_date,to_date,title
454563,Arnd,Yavatkar,1960-03-01,1999-01-21,9999-01-01,Senior Staff
454565,Utpal,Maquelin,1963-03-04,1994-11-21,9999-01-01,Senior Staff
454570,Vasilii,Staelin,1959-06-10,1995-06-15,9999-01-01,Senior Staff
454576,Sanjai,Lunt,1957-10-07,1999-07-30,9999-01-01,Senior Staff
454579,Shushma,Snyers,1960-03-16,2000-03-11,9999-01-01,Senior Staff
454589,Zeydy,Camarinopoulos,1961-04-28,1992-11-29,9999-01-01,Senior Staff
454591,Yinlin,Kornatzky,1962-03-29,1986-07-01,9999-01-01,Senior Staff
454595,Mabry,Majewski,1958-11-02,1989-11-06,9999-01-01,Senior Staff
454600,Subhash,Hanratty,1960-06-05,1993-10-18,9999-01-01,Senior Staff
454601,Samphel,Schrift,1962-01-01,1985-09-01,9999-01-01,Senior Staff
454603,Dietrich,Czap,1958-04-09,1997-10-29,9999-01-01,Senior Staff
454610,Ranga,Stavenow,1963-01-03,1993-06-24,9999-01-01,Senior Staff
454614,Conrado,Showalter,1963-06-20,1996-05-16,9999-01-01,Senior Staff
454616,Avishai,Castellani,1956-02-15,2002-05-01,9999-01-01,Senior Staff
454634,DAIDA,Thorelli,1957-10-01,1988-09-18,9999-01-01,Senior Staff
454637,Wilmer,Steenbeek,1963-07-14,1996-07-12,9999-01-01,Senior Staff
454646,Honglan,Ruther,1963-06-14,1994-07-25,9999-01-01,Senior Staff
454647,Kayoko,Honiden,1959-07-30,1996-07-03,9999-01-01,Senior Staff
454648,Teunis,Streit,1961-01-29,1986-02-08,9999-01-01,Senior Staff
454651,Feixiong,Birsak,1964-07-07,1989-01-07,9999-01-01,Senior Staff
454655,Kaijung,Garnick,1961-08-15,1988-09-29,9999-01-01,Senior Staff
454658,Maris,Eickenmeyer,1963-07-01,1991-06-26,9999-01-01,Senior Staff
454666,Aiichiro,Gajiwala,1964-10-12,1997-12-10,9999-01-01,Senior Staff
454671,Radhakrishnan,Leppanen,1959-09-23,1989-12-01,9999-01-01,Senior Staff
454672,Ulf,Syang,1957-04-16,1992-05-22,9999-01-01,Senior Staff
454675,Aluzio,Ramaiah,1959-10-26,1991-05-06,9999-01-01,Senior Staff
454683,Krister,Sommen,1964-06-26,1991-11-25,9999-01-01,Senior Staff
454690,Gad,Kranzdorf,1960-07-27,1992-05-09,9999-01-01,Senior Staff
454700,Yuuichi,Tiemann,1958-04-13,1992-04-25,9999-01-01,Senior Staff
454703,Kagan,Bach,1956-07-09,1995-09-07,9999-01-01,Senior Staff
454705,Edwin,McDermid,1964-01-13,1990-10-19,9999-01-01,Senior Staff
454718,Bokyung,Pusterhofer,1960-05-09,1990-04-05,9999-01-01,Senior Staff
454719,Serge,Soloway,1964-05-05,1989-08-01,9999-01-01,Senior Staff
454722,Stein,Hofting,1959-11-29,1986-10-17,9999-01-01,Senior Staff
454724,Gina,Bamford,1959-01-15,1988-11-10,9999-01-01,Senior Staff
454726,Leah,Lueh,1956-10-20,1991-09-04,9999-01-01,Senior Staff
454738,Masaru,Coorg,1963-07-19,1990-12-12,9999-01-01,Senior Staff
454740,Dhritiman,Rosaz,1960-06-11,2001-08-13,9999-01-01,Senior Staff
454741,Sariel,Dengi,1961-03-17,1992-08-28,9999-01-01,Senior Staff
454751,Ulf,Kamber,1962-08-06,1989-11-29,9999-01-01,Senior Staff
454773,Cordelia,Thiria,1959-07-09,1990-12-02,9999-01-01,Senior Staff
454784,Abdulah,Pettis,1964-10-31,1985-05-05,9999-01-01,Senior Staff
454785,Aemilian,Babb,1960-07-02,1990-12-20,9999-01-01,Senior Staff
454786,Lokesh,Marchegay,1964-06-17,1987-03-10,9999-01-01,Senior Staff
454788,Leni,Wynblatt,1958-05-27,1986-08-10,9999-01-01,Senior Staff
454792,Arco,Binding,1964-01-02,1991-06-15,9999-01-01,Senior Staff
454799,Stein,Kushner,1958-04-22,1989-08-16,9999-01-01,Senior Staff
454802,JoAnne,McAlpine,1959-09-14,1988-08-17,9999-01-01,Senior Staff
454806,Ymte,Kragelund,1958-04-15,1992-08-28,9999-01-01,Senior Staff
454807,Shichao,Turnbull,1956-10-27,2001-09-24,9999-01-01,Senior Staff
454818,Mohammed,Lakshmanan,1960-11-08,1995-11-22,9999-01-01,Senior Staff
454824,Zito,Mattern,1964-08-28,1987-04-22,9999-01-01,Senior Staff
454827,Taegyun,Grabner,1960-03-04,1989-07-15,9999-01-01,Senior Staff
454831,Gererd,Marchesini,1961-01-11,1988-08-31,9999-01-01,Senior Staff
454837,Jacopo,Poujol,1956-03-20,1988-04-28,9999-01-01,Senior Staff
454838,Dines,Veevers,1957-10-03,1996-05-27,9999-01-01,Senior Staff
454841,JoAnna,Veldwijk,1959-09-06,1992-08-21,9999-01-01,Senior Staff
454842,Nirmal,Undy,1962-04-18,1993-06-28,9999-01-01,Senior Staff
454846,Billur,Setlzner,1964-08-29,1986-07-29,9999-01-01,Senior Staff
454847,Parviz,Demke,1958-06-30,1987-08-25,9999-01-01,Senior Staff
454849,Joydip,Mayerwieser,1964-05-04,1986-02-11,9999-01-01,Senior Staff
454851,Mart,Ruther,1957-01-07,1993-12-20,9999-01-01,Senior Staff
454859,Wojceich,Shihab,1961-12-02,1994-01-30,9999-01-01,Senior Staff
454871,Filipe,Werthner,1957-02-19,1987-11-02,9999-01-01,Senior Staff
454882,Shalesh,Gammage,1960-02-12,1985-12-04,9999-01-01,Senior Staff
454887,Odinaldo,Lorin,1956-02-13,1985-09-25,9999-01-01,Senior Staff
454888,Manu,Pearson,1963-09-27,1993-07-24,9999-01-01,Senior Staff
454890,Xiaopeng,Tanemo,1962-05-06,1988-10-12,9999-01-01,Senior Staff
454892,Adam,Kisuki,1962-07-04,1985-10-17,9999-01-01,Senior Staff
454893,Pantung,Sooriamurthi,1957-02-01,1990-03-20,9999-01-01,Senior Staff
454895,Kazuhide,Rahier,1963-07-05,1994-09-23,9999-01-01,Senior Staff
454896,Boaz,Picel,1963-07-20,1989-08-11,9999-01-01,Senior Staff
454901,Uriel,Bruckman,1963-04-17,1986-07-18,9999-01-01,Senior Staff
454902,Berto,Collette,1957-11-16,1993-06-09,9999-01-01,Senior Staff
454910,Sanjiv,Kohling,1960-04-01,1992-06-11,9999-01-01,Senior Staff
454915,Claudi,Gubsky,1959-02-25,1990-02-05,9999-01-01,Senior Staff
454921,Dines,Lammel,1959-11-18,1995-07-16,9999-01-01,Senior Staff
454922,Harjit,Farrag,1962-07-19,1992-10-06,9999-01-01,Senior Staff
454924,Alselm,Veeraraghavan,1958-10-24,1987-11-15,9999-01-01,Senior Staff
454930,Chanjung,Sigstam,1964-07-28,1993-11-20,9999-01-01,Senior Staff
454937,Bader,Trogemann,1963-10-11,1999-01-31,9999-01-01,Senior Staff
454939,Elrique,Spinelli,1962-12-22,1988-02-24,9999-01-01,Senior Staff
454941,Ekawit,Hanratty,1959-07-27,1995-01-05,9999-01-01,Senior Staff
454942,Mokhtar,Speek,1956-07-21,1996-01-01,9999-01-01,Senior Staff
454955,Shahab,Byoun,1957-12-08,1988-09-01,9999-01-01,Senior Staff
454956,Weiyi,Glowinski,1961-11-08,1989-09-15,9999-01-01,Senior Staff
454957,Nidapan,Radwan,1957-02-03,1985-12-15,9999-01-01,Senior Staff
454960,Susumu,Halevi,1964-10-25,1993-02-19,9999-01-01,Senior Staff
454970,Vasilis,Menhardt,1964-04-15,1991-07-01,9999-01-01,Senior Staff
454978,Yannik,Chandrasekhar,1956-01-20,2002-01-22,9999-01-01,Senior Staff
454984,Szabolcs,Savasere,1962-04-18,1992-03-02,9999-01-01,Senior Staff
454986,Danil,Antonisse,1963-12-26,1985-11-14,9999-01-01,Senior Staff
455008,Patricia,Shimshoni,1957-09-03,1992-11-02,9999-01-01,Senior Staff
455010,Jeane,Lodder,1957-12-28,1988-09-20,9999-01-01,Senior Staff
455012,Gudjon,Salvesen,1957-03-03,1994-04-01,9999-01-01,Senior Staff
455016,Garnet,Kamble,1958-04-25,1986-05-06,9999-01-01,Senior Staff
455018,Xiong,Coombs,1956-06-07,1986-07-06,9999-01-01,Senior Staff
455019,Goh,Krone,1958-02-11,1993-09-17,9999-01-01,Senior Staff
455020,Fai,McConalogue,1962-10-25,1996-10-13,9999-01-01,Senior Staff
455027,Weiwu,Raoux,1959-06-15,1988-09-09,9999-01-01,Senior Staff
455035,Xiaocheng,Baar,1956-10-10,1985-10-15,9999-01-01,Senior Staff
455039,Sukumar,Gecsel,1962-02-14,1988-12-30,9999-01-01,Senior Staff
455041,Goetz,Ballarin,1962-08-28,2000-07-11,9999-01-01,Senior Staff
455043,Heeju,Braunmuhl,1956-04-04,1999-02-20,9999-01-01,Senior Staff
455046,Hausi,Rissland,1957-12-06,1989-12-08,9999-01-01,Senior Staff
455047,Subhankar,Luders,1963-05-24,1993-02-02,9999-01-01,Senior Staff
455055,Val,Malabarba,1962-11-04,1986-07-22,9999-01-01,Senior Staff
455063,Ravishankar,Ravishankar,1964-03-27,1986-11-04,9999-01-01,Senior Staff
455066,Tru,Comte,1963-07-25,1985-04-03,9999-01-01,Senior Staff
455069,Geoff,Bernick,1958-03-04,1994-11-26,9999-01-01,Senior Staff
455071,Chaoyi,Ishibashi,1963-09-12,1996-06-06,9999-01-01,Senior Staff
455075,Patricio,Zhang,1956-02-27,1994-07-10,9999-01-01,Senior Staff
455078,Seongbae,Baaz,1956-04-21,1989-11-30,9999-01-01,Senior Staff
455080,Susuma,Zaccaria,1959-01-10,1986-01-20,9999-01-01,Senior Staff
455085,Uno,Borstler,1958-01-13,1995-08-23,9999-01-01,Senior Staff
455089,Fen,Lovengreen,1963-04-12,1986-07-28,9999-01-01,Senior Staff
455097,Aksel,Hofting,1961-03-25,1986-09-04,9999-01-01,Senior Staff
455105,Perry,Matzov,1962-08-11,1986-10-25,9999-01-01,Senior Staff
455116,Junsik,Bahk,1960-11-18,1985-11-25,9999-01-01,Senior Staff
455117,Domenico,Sommen,1963-02-09,1988-03-19,9999-01-01,Senior Staff
455118,Kshitij,Swift,1961-01-08,1993-07-21,9999-01-01,Senior Staff
455124,Odinaldo,Sewelson,1960-12-06,1990-03-07,9999-01-01,Senior Staff
455127,Patricia,Syang,1960-05-20,1992-03-06,9999-01-01,Senior Staff
455130,Tristan,Velardi,1960-10-10,1992-03-20,9999-01-01,Senior Staff
455131,Miquel,Munch,1957-03-24,1995-03-18,9999-01-01,Senior Staff
455141,Harjit,Alameldin,1960-06-11,1990-12-25,9999-01-01,Senior Staff
455144,Ennio,Tsukune,1956-11-11,1995-04-25,9999-01-01,Senior Staff
455151,Mark,Narahara,1963-12-20,1987-09-25,9999-01-01,Senior Staff
455175,Soenke,Zaumen,1965-01-14,1992-02-22,9999-01-01,Senior Staff
455190,Willard,Mahmud,1963-07-01,1991-06-29,9999-01-01,Senior Staff
455197,Berna,Lung,1963-04-11,1993-09-10,9999-01-01,Senior Staff
455199,Masaru,Murtagh,1957-11-21,1985-04-23,9999-01-01,Senior Staff
455201,Mechthild,Chleq,1959-09-23,1999-04-29,9999-01-01,Senior Staff
455207,Kristinn,Chiodo,1957-03-26,1986-09-10,9999-01-01,Senior Staff
455225,Lakshmi,Passino,1957-02-25,1985-06-14,9999-01-01,Senior Staff
455227,Niranjan,Tsukuda,1962-05-14,1987-06-03,9999-01-01,Senior Staff
455228,Shaowei,Luiz,1959-03-16,1985-05-06,9999-01-01,Senior Staff
455247,Huan,Dahlbom,1961-05-07,1986-04-18,9999-01-01,Senior Staff
455253,Xiahua,Collavizza,1961-05-15,1997-05-15,9999-01-01,Senior Staff
455254,Adas,Guerreiro,1958-11-28,1996-05-17,9999-01-01,Senior Staff
455270,Sadegh,Haraldson,1959-04-02,1989-02-07,9999-01-01,Senior Staff
455274,Gita,Ariola,1962-03-12,1992-10-29,9999-01-01,Senior Staff
455278,Zejun,Heemskerk,1963-01-17,1991-02-28,9999-01-01,Senior Staff
455292,Rosine,Pell,1958-05-14,1995-01-19,9999-01-01,Senior Staff
455294,Cedric,Mayerwieser,1961-06-22,1991-11-01,9999-01-01,Senior Staff
455303,Elvia,Krychniak,1957-02-27,1990-12-26,9999-01-01,Senior Staff
455306,Houman,Condotta,1960-11-12,1985-10-08,9999-01-01,Senior Staff
455316,Aleksander,Kavraki,1964-07-25,1990-08-06,9999-01-01,Senior Staff
455319,Sandeepan,Pargas,1962-10-11,1991-05-17,9999-01-01,Senior Staff
455320,Jacopo,Suomi,1957-06-14,1994-01-14,9999-01-01,Senior Staff
455325,Souichi,Reeker,1957-12-12,1985-03-12,9999-01-01,Senior Staff
455329,Radhia,Kornatzky,1962-05-19,1985-08-03,9999-01-01,Senior Staff
455334,Arunachalam,Schwartzbauer,1956-12-27,1995-08-23,9999-01-01,Senior Staff
455340,Nevio,Rahimi,1961-10-27,1994-04-12,9999-01-01,Senior Staff
455362,Sven,Bernini,1960-10-05,2000-12-18,9999-01-01,Senior Staff
455376,Basil,Eickenmeyer,1961-02-17,1986-05-06,9999-01-01,Senior Staff
455383,Behnaam,Foong,1962-01-25,1997-05-10,9999-01-01,Senior Staff
455386,Venkatesan,Matzen,1960-10-22,1990-03-26,9999-01-01,Senior Staff
455387,Taiji,Orsini,1962-03-27,1990-03-14,9999-01-01,Senior Staff
455390,Karsten,Suwa,1957-01-17,1994-09-03,9999-01-01,Senior Staff
455391,Ipke,Kampfer,1956-08-11,1991-12-09,9999-01-01,Senior Staff
455399,Mats,Fontet,1960-12-29,1986-08-11,9999-01-01,Senior Staff
455437,Zvonko,Valiente,1962-04-03,1987-09-26,9999-01-01,Senior Staff
455438,Pramod,Linares,1958-01-04,1987-07-08,9999-01-01,Senior Staff
455451,Sanjoy,Perelgut,1959-08-30,1990-06-08,9999-01-01,Senior Staff
455454,Shuho,Andreotta,1961-06-09,1995-05-08,9999-01-01,Senior Staff
455459,Christoph,Thisen,1957-04-10,1989-01-09,9999-01-01,Senior Staff
455460,Kristinn,Bugrara,1961-01-18,1985-04-09,9999-01-01,Senior Staff
455462,Gaetan,Otillio,1963-07-10,1996-01-22,9999-01-01,Senior Staff
455466,Jianhua,Alvarado,1964-05-13,1989-01-27,9999-01-01,Senior Staff
455468,Giao,Skrikant,1964-09-14,1986-06-22,9999-01-01,Senior Staff
455469,Alois,Ranta,1959-11-21,1987-11-30,9999-01-01,Senior Staff
455472,Toney,Delgrange,1963-09-05,2001-12-22,9999-01-01,Senior Staff
455473,Tonny,Maierhofer,1959-11-25,1993-03-23,9999-01-01,Senior Staff
455475,Mads,Ferriere,1962-07-06,1996-01-28,9999-01-01,Senior Staff
455485,Theron,Ananiadou,1963-08-06,1993-05-11,9999-01-01,Senior Staff
455487,Adam,Vanwelkenhuysen,1957-11-15,1998-05-17,9999-01-01,Senior Staff
455493,Shrikanth,Lorch,1964-01-12,1986-01-22,9999-01-01,Senior Staff
455500,Ymte,Pouyioutas,1958-04-30,1988-01-24,9999-01-01,Senior Staff
455501,Zhonghui,Hebden,1959-03-11,1999-05-29,9999-01-01,Senior Staff
455509,Guadalupe,Stranks,1957-09-18,2001-04-08,9999-01-01,Senior Staff
455518,Stevo,Melter,1958-03-16,1990-02-24,9999-01-01,Senior Staff
455520,Eirik,Berztiss,1958-09-18,1987-03-23,9999-01-01,Senior Staff
455521,Sham,Piazza,1956-12-02,1987-02-10,9999-01-01,Senior Staff
455523,Yolla,Heering,1958-07-27,1985-11-26,9999-01-01,Senior Staff
455527,Arnd,Birjandi,1961-11-04,2001-04-28,9999-01-01,Senior Staff
455530,Bernt,Schaar,1959-10-10,1985-05-29,9999-01-01,Senior Staff
455534,Kazuhiro,Gilg,1956-05-31,1987-03-26,9999-01-01,Senior Staff
455537,Jackson,Rassart,1960-12-15,1985-10-24,9999-01-01,Senior Staff
455543,Cordelia,Edelhoff,1957-06-21,1985-09-25,9999-01-01,Senior Staff
455547,Marjo,Gilg,1958-10-10,1993-07-15,9999-01-01,Senior Staff
455548,Yahiko,Andreotta,1964-07-12,1993-05-04,9999-01-01,Senior Staff
455564,Rance,Pleszkun,1963-10-24,1986-10-11,9999-01-01,Senior Staff
455565,Tzu,Nastansky,1959-06-04,1993-01-23,9999-01-01,Senior Staff
455571,Monique,Pileggi,1962-05-14,1986-05-11,9999-01-01,Senior Staff
455573,Adil,Azumi,1957-02-28,1997-06-22,9999-01-01,Senior Staff
455577,Subbu,Chimia,1958-03-25,1987-06-24,9999-01-01,Senior Staff
455578,Odysseas,Siepmann,1960-05-17,1992-03-07,9999-01-01,Senior Staff
455587,Izaskun,Rosca,1963-03-30,1999-07-25,9999-01-01,Senior Staff
455594,Shay,Khalid,1958-06-22,1992-11-03,9999-01-01,Senior Staff
455597,Zeydy,Jiang,1958-11-17,1993-05-31,9999-01-01,Senior Staff
455599,Gurbir,McDermid,1959-01-31,1997-10-06,9999-01-01,Senior Staff
455603,Berhard,Borstler,1958-08-20,1993-08-26,9999-01-01,Senior Staff
455624,Rosli,Kirkerud,1959-04-14,1987-03-01,9999-01-01,Senior Staff
455635,Bodh,Erni,1959-07-17,1985-08-17,9999-01-01,Senior Staff
455636,Kotesh,Heuter,1963-06-22,1995-03-01,9999-01-01,Senior Staff
455637,Conal,Linares,1957-04-06,1986-09-02,9999-01-01,Senior Staff
455639,Moti,Werthner,1958-04-01,1986-11-11,9999-01-01,Senior Staff
455646,Bangqing,Hofman,1961-07-11,1987-02-15,9999-01-01,Senior Staff
455655,Jaewoo,Rullman,1957-03-03,1991-02-10,9999-01-01,Senior Staff
455657,Pasqua,Krychniak,1960-01-03,1993-02-21,9999-01-01,Senior Staff
455660,Larisa,Brender,1958-09-22,1994-12-04,9999-01-01,Senior Staff
455662,Brendon,Zaiane,1956-12-01,1985-05-31,9999-01-01,Senior Staff
455673,Marco,Beerel,1962-03-22,1985-05-15,9999-01-01,Senior Staff
455675,Fumitaka,Cmelik,1957-04-04,1997-03-11,9999-01-01,Senior Staff
455678,Kristen,Masamoto,1959-05-13,1990-09-14,9999-01-01,Senior Staff
455683,Toshiko,Heyers,1957-12-02,1986-11-29,9999-01-01,Senior Staff
455687,Gully,Radivojevic,1957-12-08,1995-11-18,9999-01-01,Senior Staff
455693,Tran,Kampfer,1962-01-28,1993-03-03,9999-01-01,Senior Staff
455696,Mabry,Kleiser,1963-07-14,1993-12-29,9999-01-01,Senior Staff
455708,Uriel,Ramsey,1962-03-26,1988-12-13,9999-01-01,Senior Staff
455713,Susuma,Engelmann,1960-06-13,1992-09-10,9999-01-01,Senior Staff
455720,Dayanand,Bratten,1962-04-02,1991-10-10,9999-01-01,Senior Staff
455726,Qiwen,Kriebel,1965-01-08,1987-12-13,9999-01-01,Senior Staff
455728,Genta,Kalafatis,1956-09-05,1986-01-15,9999-01-01,Senior Staff
455735,Marl,Zeidenstein,1956-02-08,1985-12-23,9999-01-01,Senior Staff
455747,Ramzi,Kavvadias,1956-10-31,1994-05-25,9999-01-01,Senior Staff
455748,Boalin,Speek,1961-04-12,1987-08-16,9999-01-01,Senior Staff
455750,Masali,Birta,1962-05-17,1991-05-08,9999-01-01,Senior Staff
455756,Chuanyi,Shokrollahi,1958-09-22,1989-08-15,9999-01-01,Senior Staff
455761,Volkmar,Zirintsis,1962-12-09,1994-05-05,9999-01-01,Senior Staff
455762,Felicidad,Basagni,1963-06-02,1990-08-25,9999-01-01,Senior Staff
455771,Souichi,Lunt,1957-09-27,1991-12-04,9999-01-01,Senior Staff
455773,Aemilian,Aamodt,1960-05-04,1988-04-21,9999-01-01,Senior Staff
455785,Boalin,Polajnar,1963-01-07,2001-04-10,9999-01-01,Senior Staff
455786,Feixiong,Cherinka,1956-09-16,1994-02-14,9999-01-01,Senior Staff
455795,Kien,Lukaszewicz,1958-10-14,1999-05-06,9999-01-01,Senior Staff
455811,Owen,Delaune,1964-06-07,1986-09-24,9999-01-01,Senior Staff
455812,Otmar,Sidhu,1963-03-02,1986-01-31,9999-01-01,Senior Staff
455816,Alejandra,Capobianchi,1962-02-05,1989-11-18,9999-01-01,Senior Staff
455820,Theron,Crooks,1961-09-21,1985-06-11,9999-01-01,Senior Staff
455832,Mayuri,Braccini,1959-08-20,1987-09-28,9999-01-01,Senior Staff
455838,Taiji,Gniady,1962-10-21,1988-07-27,9999-01-01,Senior Staff
455847,Chuanti,Schiper,1961-08-08,1987-01-04,9999-01-01,Senior Staff
455853,Premsyl,Cannane,1963-01-29,1993-04-09,9999-01-01,Senior Staff
455854,Irene,Gilg,1961-06-27,1992-07-15,9999-01-01,Senior Staff
455856,Masaki,Pezzoli,1958-05-03,1988-03-20,9999-01-01,Senior Staff
455869,Dipayan,Angel,1963-11-30,1987-04-05,9999-01-01,Senior Staff
455870,Rafael,Zaiane,1963-07-22,1985-03-27,9999-01-01,Senior Staff
455872,Shmuel,Azulay,1958-05-21,1993-03-18,9999-01-01,Senior Staff
455882,Sudhanshu,Makinen,1964-10-18,1986-09-30,9999-01-01,Senior Staff
455885,Parke,Schmittgen,1960-06-01,1986-09-10,9999-01-01,Senior Staff
455887,Yurii,Kusalik,1964-02-09,1991-07-11,9999-01-01,Senior Staff
455889,Rutger,Selenyi,1959-10-19,1986-07-10,9999-01-01,Senior Staff
455895,Toshimitsu,Perez,1964-09-09,1989-02-14,9999-01-01,Senior Staff
455899,Gilbert,Malabarba,1957-07-03,1986-07-14,9999-01-01,Senior Staff
455900,Maria,Eldridge,1959-01-02,1989-05-05,9999-01-01,Senior Staff
455903,Jaroslava,Castellani,1956-08-03,1985-12-11,9999-01-01,Senior Staff
455919,Vasilis,Delgrande,1958-05-28,1986-11-22,9999-01-01,Senior Staff
455920,Kiyotoshi,Auria,1957-03-18,1993-07-27,9999-01-01,Senior Staff
455922,Moto,Iacovou,1961-11-10,1989-05-07,9999-01-01,Senior Staff
455925,Goa,Stenning,1957-09-30,1985-06-21,9999-01-01,Senior Staff
455926,Kamakshi,Rattan,1961-03-11,1995-08-03,9999-01-01,Senior Staff
455931,Kitty,Ranka,1964-03-31,1988-11-28,9999-01-01,Senior Staff
455938,Fay,Muniz,1957-06-28,1993-05-13,9999-01-01,Senior Staff
455943,Otmar,Dredge,1959-03-20,1985-12-05,9999-01-01,Senior Staff
455944,Temple,Schmezko,1957-12-22,1998-04-03,9999-01-01,Senior Staff
455956,Shimshon,Reghbati,1958-05-06,1986-12-19,9999-01-01,Senior Staff
455960,Zhigen,Heystek,1956-04-10,1985-09-01,9999-01-01,Senior Staff
455967,Subbu,Gewali,1960-12-15,1998-02-09,9999-01-01,Senior Staff
455968,Udaiprakash,Schueller,1962-10-23,1990-09-06,9999-01-01,Senior Staff
455971,Fumino,Willoner,1964-09-25,1990-01-04,9999-01-01,Senior Staff
455972,Paris,Vanwelkenhuysen,1956-02-06,1985-05-18,9999-01-01,Senior Staff
455974,Sasan,Leonhardt,1964-09-11,1989-01-03,9999-01-01,Senior Staff
455982,Amalendu,Krohn,1961-07-08,1993-01-04,9999-01-01,Senior Staff
455990,Mong,Trystram,1959-09-07,1989-04-13,9999-01-01,Senior Staff
455992,Jamaludin,Schrooten,1963-01-16,1990-04-02,9999-01-01,Senior Staff
456003,Manohar,Zykh,1962-06-09,1992-08-28,9999-01-01,Senior Staff
456004,Gregory,Menyhert,1964-12-14,1997-03-26,9999-01-01,Senior Staff
456008,Hatem,Sluis,1956-09-15,1989-02-28,9999-01-01,Senior Staff
456009,Mihalis,Pulkowski,1959-03-19,1993-10-10,9999-01-01,Senior Staff
456018,Sushant,Panwar,1964-12-31,1993-01-18,9999-01-01,Senior Staff
456020,Gill,Alencar,1959-03-09,1985-09-16,9999-01-01,Senior Staff
456021,Jiang,Shigei,1961-07-17,1986-06-02,9999-01-01,Senior Staff
456024,Younwoo,Tyugu,1961-07-06,1988-03-30,9999-01-01,Senior Staff
456026,Hongzhu,Radwan,1959-11-06,1993-11-06,9999-01-01,Senior Staff
456029,Breannda,Haldar,1964-10-25,1992-02-13,9999-01-01,Senior Staff
456035,Jingling,Asmuth,1961-06-23,1994-04-03,9999-01-01,Senior Staff
456042,Lijia,Bauknecht,1962-05-14,1988-08-06,9999-01-01,Senior Staff
456055,Nathan,Andreotta,1956-08-23,1996-10-14,9999-01-01,Senior Staff
456056,Kazuhisa,Cairo,1963-02-22,1991-02-27,9999-01-01,Senior Staff
456067,Pradeep,Conia,1963-12-08,1989-04-14,9999-01-01,Senior Staff
456068,Taegyun,Pews,1964-06-08,1987-10-07,9999-01-01,Senior Staff
456069,Jeanne,Dahlbom,1961-04-14,1994-05-27,9999-01-01,Senior Staff
456074,Xiaocheng,Wynblatt,1957-08-10,2001-02-19,9999-01-01,Senior Staff
456082,Gregory,Krzyzanowski,1958-07-09,1997-12-08,9999-01-01,Senior Staff
456083,Toney,Pardalos,1961-10-11,2001-02-18,9999-01-01,Senior Staff
456085,Girolamo,Stavenow,1960-09-12,1988-06-22,9999-01-01,Senior Staff
456097,Paloma,Snedden,1961-01-19,1995-06-05,9999-01-01,Senior Staff
456099,Shietung,Pargas,1962-02-26,1994-07-07,9999-01-01,Senior Staff
456103,Toshimori,Raoux,1957-02-28,1995-10-16,9999-01-01,Senior Staff
456107,Padma,Ouhyoung,1962-10-03,1991-05-27,9999-01-01,Senior Staff
456108,Sadegh,Kilgore,1956-01-16,1996-01-20,9999-01-01,Senior Staff
456126,Takanari,Munawer,1960-06-29,1996-12-06,9999-01-01,Senior Staff
456130,Arch,Herath,1958-09-25,1986-04-27,9999-01-01,Senior Staff
456139,Filipe,Fontan,1961-11-11,1994-08-09,9999-01-01,Senior Staff
456143,Prodip,Schrift,1964-06-25,1993-09-16,9999-01-01,Senior Staff
456147,Weiru,Barbanera,1958-03-03,1987-05-24,9999-01-01,Senior Staff
456150,Chinho,Oberman,1961-02-05,1991-11-18,9999-01-01,Senior Staff
456155,Maha,Luks,1956-01-14,1985-08-24,9999-01-01,Senior Staff
456162,Pranay,Stellhorn,1959-11-20,1988-09-28,9999-01-01,Senior Staff
456165,Weiye,Norsworthy,1957-11-05,1985-03-26,9999-01-01,Senior Staff
456175,Sadegh,Selvestrel,1960-10-18,1992-02-02,9999-01-01,Senior Staff
456178,Shunichi,Garnick,1964-09-21,1994-01-20,9999-01-01,Senior Staff
456179,Mizuhito,Glinert,1962-12-07,1986-07-02,9999-01-01,Senior Staff
456181,Shir,Sherertz,1958-07-26,1988-07-04,9999-01-01,Senior Staff
456186,Eran,Rodier,1963-07-10,1991-09-04,9999-01-01,Senior Staff
456198,LiMin,Zhang,1960-09-09,1993-09-08,9999-01-01,Senior Staff
456202,Stevo,Maksimenko,1958-09-29,1985-08-02,9999-01-01,Senior Staff
456209,Ohad,Usery,1958-12-28,1995-03-16,9999-01-01,Senior Staff
456213,Nathan,Cyne,1962-06-09,1986-12-08,9999-01-01,Senior Staff
456215,Kellyn,Marchegay,1956-09-02,1987-04-07,9999-01-01,Senior Staff
456217,Demos,Eastman,1962-06-27,1998-09-19,9999-01-01,Senior Staff
456218,Weiru,Terkki,1957-02-10,1991-06-10,9999-01-01,Senior Staff
456221,Dhritiman,Feldhoffer,1963-05-02,1986-02-11,9999-01-01,Senior Staff
456228,Kersti,Sankaranarayanan,1958-01-24,1988-10-05,9999-01-01,Senior Staff
456237,Dinkar,Munck,1961-02-20,1989-10-26,9999-01-01,Senior Staff
456248,Candido,Peroz,1958-02-07,1985-12-04,9999-01-01,Senior Staff
456255,Visit,Duclos,1963-02-15,1985-06-21,9999-01-01,Senior Staff
456260,Lucian,Cesareni,1962-12-05,1993-04-16,9999-01-01,Senior Staff
456283,Rance,Asser,1964-01-16,1998-11-10,9999-01-01,Senior Staff
456284,Hironobu,Bauknecht,1963-01-27,1989-02-19,9999-01-01,Senior Staff
456290,Randi,Kroha,1959-01-10,1987-03-20,9999-01-01,Senior Staff
